Season,Team,Conference,Number,Player,Yr,Pos,Ht,GP,GS,S,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,TB,PTS,BHE,Trpl Dbl,SrvAtt,RetAtt,Dbl Dbl,Hometown,High School,TeamID
2020-2021,Duquesne,Atlantic 10,9,Olivia Alessi,Fr,DS,5-4,17,NA,17,NA,0,0,0,NA,NA,2,5,30,6,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
2020-2021,Duquesne,Atlantic 10,16,Riley Speelman,Fr,S,5-10,2,NA,2,NA,0,0,1,0,7,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-2021,Fordham,Atlantic 10,1,Whitley Moody,Fr,OH,6-1,9,9,33,2,132,37,381,0.249,9,8,9,87,14,NA,23,NA,13,151.5,NA,NA,NA,NA,NA,NA,NA,NA
2020-2021,Fordham,Atlantic 10,3,Lauren Arzuaga,Fr,OH,6-1,1,NA,1,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-2021,Fordham,Atlantic 10,4,Izzy Fichtel,Fr,MB,6-1,8,8,30,2,58,19,182,0.214,4,NA,3,8,1,4,54,9,43.5,89,NA,NA,NA,NA,NA,NA,NA,NA
2020-2021,George Mason,Atlantic 10,14,Grace Kristofic,Fr,S,5-10,11,4,31,2,3,1,9,0.222,36,1,10,66,NA,1,1,1,2,5.5,5,NA,NA,NA,NA,NA,NA,NA
2020-2021,George Mason,Atlantic 10,21,Taylor Terry,Fr,OPP,6-3,7,2,15,2,8,6,35,0.057,NA,NA,1,5,1,NA,6,5,7.5,11,NA,NA,NA,NA,NA,NA,NA,NA
2020-2021,George Mason,Atlantic 10,24,Katelyn Clarke,Fr,OH,5-11,13,10,48,2,86,77,333,0.027,5,12,14,83,17,1,17,7,17,107.5,NA,NA,NA,NA,NA,NA,NA,NA
2020-2021,George Washington,Atlantic 10,10,Olivia Womble,Fr,OPP,6-1,8,1,20,NA,30,18,114,0.105,NA,NA,5,22,NA,NA,2,1,1,31,1,NA,NA,NA,NA,NA,NA,NA
2020-2021,George Washington,Atlantic 10,11,Markella Lanara,Fr,MB,6-2,10,9,39,3,29,10,77,0.247,3,7,14,21,NA,5,17,7,20,49.5,2,NA,NA,NA,NA,NA,NA,NA
2020-2021,George Washington,Atlantic 10,17,Elizabeth Drelling,Fr,OH,6-0,9,4,25,1,61,35,161,0.161,2,1,1,20,9,2,7,3,8.5,67.5,NA,NA,NA,NA,NA,NA,NA,NA
2020-2021,La Salle,Atlantic 10,1,Yaiza Franco,Fr,MB,6-2,8,8,31,5,55,29,153,0.17,4,14,24,25,NA,6,11,4,15,80.5,NA,NA,NA,NA,NA,NA,NA,NA
2020-2021,La Salle,Atlantic 10,6,Isa Lopez,Fr,L,5-5,8,2,31,2,3,0,3,1,37,7,11,182,20,NA,NA,NA,NA,10,1,NA,NA,NA,NA,NA,NA,NA
2020-2021,Rhode Island,Atlantic 10,3,Brynne Wright,Fr,OH,5-11,15,4,44,4,58,33,205,0.122,2,NA,1,26,3,2,12,3,11.5,66,NA,NA,NA,NA,NA,NA,NA,NA
2020-2021,Rhode Island,Atlantic 10,16,Samantha Blahut,Fr,MB,6-0,13,12,46,7,83,23,211,0.284,1,14,9,12,1,6,25,2,27,115.5,NA,NA,NA,NA,NA,NA,NA,NA
2020-2021,Saint Louis,Atlantic 10,2,Cece Fitz,Fr,MB,6-0,5,4,10,2,2,7,19,-0.263,NA,NA,NA,NA,NA,NA,1,NA,0.5,2.5,NA,NA,NA,NA,NA,NA,NA,NA
2020-2021,Saint Louis,Atlantic 10,6,Emily Henken,Fr,OH,6-1,18,17,64,10,135,81,428,0.126,5,26,27,129,16,3,14,1,12.5,171,1,NA,NA,NA,NA,NA,NA,NA
2020-2021,Saint Louis,Atlantic 10,8,Carlie Rodgers,Fr,DS,5-7,18,6,66,4,2,1,10,0.1,30,15,16,146,18,NA,NA,NA,NA,17,1,NA,NA,NA,NA,NA,NA,NA
2020-2021,Saint Louis,Atlantic 10,14,Delaney Rice,Fr,RS,6-4,16,3,42,NA,40,26,107,0.131,1,NA,NA,5,1,3,12,1,11.5,49,NA,NA,NA,NA,NA,NA,NA,NA
2020-2021,Saint Louis,Atlantic 10,19,Emma Comparato,Fr,DS,5-4,10,NA,10,NA,0,0,0,NA,NA,NA,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-2021,Saint Louis,Atlantic 10,21,Jillian Mattingly,Fr,MB,6-1,17,15,59,10,113,28,249,0.341,2,2,3,12,NA,6,28,NA,27,135,NA,NA,NA,NA,NA,NA,NA,NA
2020-2021,VCU,Atlantic 10,2,Corinna Jones,Fr,S,5-9,18,4,60,1,7,4,30,0.1,325,11,11,122,NA,1,6,NA,4,22,6,NA,NA,NA,NA,NA,NA,NA
2020-2021,VCU,Atlantic 10,4,Christina Butera,Fr,L/DS,5-5,23,NA,23,NA,0,0,0,NA,1,2,1,9,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
2020-2021,VCU,Atlantic 10,5,Jasmine Knight,Fr,MB,6-0,18,18,61,5,134,37,302,0.321,NA,NA,NA,18,NA,4,75,1,51.5,175.5,2,NA,NA,NA,NA,NA,NA,NA
2020-2021,VCU,Atlantic 10,7,Lauren King,Fr,OPP,6-1,9,9,29,1,89,15,206,0.359,NA,NA,NA,21,NA,NA,28,3,18.5,103,NA,NA,NA,NA,NA,NA,NA,NA
2020-2021,VCU,Atlantic 10,10,Addison Foote,Fr,OH,6-0,11,1,26,NA,9,9,45,0,1,NA,1,27,2,NA,4,NA,4,11,NA,NA,NA,NA,NA,NA,NA,NA
2020-2021,VCU,Atlantic 10,12,Kaelyn O'Brien,Fr,S,6-1,23,NA,23,NA,1,5,18,-0.222,33,NA,3,15,NA,NA,9,1,7.5,5.5,1,NA,NA,NA,NA,NA,NA,NA
2020-2021,VCU,Atlantic 10,14,Kylie Loftis,Fr,MB,6-1,18,18,61,5,80,21,228,0.259,3,12,10,37,1,6,54,3,42,125,1,NA,NA,NA,NA,NA,NA,NA
2020-2021,Baylor,Big 12,7,Cassie Davis,Fr,OH,6-4,3,1,6,NA,9,1,21,0.381,NA,NA,NA,2,1,NA,3,3,4.5,10.5,NA,NA,NA,NA,NA,NA,NA,NA
2020-2021,Baylor,Big 12,8,Gabby Brown,Fr,L/DS,5-7,2,1,4,NA,0,0,1,0,1,NA,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-2021,Baylor,Big 12,9,Jena Kelly,Fr,L/DS,5-8,6,NA,6,NA,0,0,0,NA,NA,1,3,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
2020-2021,Baylor,Big 12,11,Campbell Bowden,Fr,OH,6-1,25,22,96,NA,1,0,8,0.125,15,11,16,150,18,NA,NA,NA,NA,12,1,NA,NA,NA,NA,NA,NA,NA
2020-2021,Baylor,Big 12,35,Sara Jones,Fr,OH,5-11,1,NA,1,NA,0,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-2021,Iowa St.,Big 12,4,Jordan Hopp,Fr,MB,6-2,1,NA,1,NA,0,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-2021,Iowa St.,Big 12,12,Alexis Engelbrecht,Fr,MB,6-2,7,5,18,NA,18,5,50,0.26,1,NA,NA,2,NA,NA,15,1,8.5,25.5,1,NA,NA,NA,NA,NA,NA,NA
2020-2021,Iowa St.,Big 12,13,Abriana Lemke,Fr,DS,5-5,1,NA,1,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-2021,Iowa St.,Big 12,16,Abby Greiman,Fr,MB,6-2,13,11,45,NA,57,12,137,0.328,2,NA,1,6,NA,2,33,3,21.5,75.5,NA,NA,NA,NA,NA,NA,NA,NA
2020-2021,Iowa St.,Big 12,19,Micah Hall,Fr,DS,5-2,1,NA,1,NA,0,0,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
2020-2021,Kansas,Big 12,3,Karli Schmidt,Fr,OH,6-1,16,2,38,NA,58,26,168,0.19,3,2,9,11,6,1,8,1,6.5,65,NA,NA,NA,NA,NA,NA,NA,NA
2020-2021,Kansas,Big 12,6,Molly Schultz,Fr,L/DS,5-7,22,1,66,NA,0,0,4,0,29,11,14,142,19,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA
2020-2021,Kansas,Big 12,9,CC Crawford,Fr,MB,6-3,22,22,86,1,180,61,409,0.291,6,17,51,43,NA,25,83,7,76,263.5,1,NA,NA,NA,NA,NA,NA,NA
2020-2021,Kansas,Big 12,10,Kim Whetstone,Fr,OH,6-0,31,NA,31,NA,27,13,65,0.215,1,NA,NA,10,NA,3,12,2,12,36,NA,NA,NA,NA,NA,NA,NA,NA
2020-2021,Kansas,Big 12,11,Riley Foltz,Fr,OH,6-0,2,NA,2,NA,1,0,2,0.5,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
2020-2021,Kansas,Big 12,12,Elise McGhie,Fr,S,5-9,22,17,80,NA,51,16,145,0.241,642,8,8,140,NA,1,22,NA,12,71,14,NA,NA,NA,NA,NA,NA,NA
2020-2021,Kansas,Big 12,13,Kaiti Parks,Fr,MB,6-2,1,NA,1,NA,1,0,1,1,NA,NA,NA,NA,NA,NA,1,NA,0.5,1.5,NA,NA,NA,NA,NA,NA,NA,NA
2020-2021,Kansas,Big 12,17,Ayah Elnady,Fr,OH,5-10,22,21,77,1,181,67,572,0.199,12,26,30,134,13,3,32,NA,19,226,2,NA,NA,NA,NA,NA,NA,NA
2020-2021,Kansas St.,Big 12,2,Aliyah Carter,Fr,OH,5-9,21,16,79,NA,325,158,838,0.199,6,6,16,86,11,5,35,2,25.5,353.5,NA,NA,NA,NA,NA,NA,NA,NA
2020-2021,Kansas St.,Big 12,4,Kadye Fernholz,Fr,MB,6-1,21,21,85,NA,145,43,339,0.301,7,13,34,84,NA,7,61,4,41.5,195.5,2,NA,NA,NA,NA,NA,NA,NA
2020-2021,Kansas St.,Big 12,10,Jayden Nembhard,Fr,OH,6-1,17,2,46,NA,140,53,378,0.23,3,NA,NA,23,1,2,17,2,12.5,150.5,NA,NA,NA,NA,NA,NA,NA,NA
2020-2021,Kansas St.,Big 12,18,Tessa Mati,Fr,OPP,6-4,1,NA,1,NA,2,1,4,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
2020-2021,Kansas St.,Big 12,20,Mackenzie Morris,Fr,L/DS,5-7,85,NA,85,NA,0,1,3,-0.333,37,28,27,342,22,NA,NA,NA,NA,28,NA,NA,NA,NA,NA,NA,NA,NA
2020-2021,Oklahoma,Big 12,1,Kelsey Carrington,Fr,MB,6-3,13,8,34,NA,28,14,75,0.187,NA,NA,4,7,NA,2,40,3,25,50,NA,NA,NA,NA,NA,NA,NA,NA
2020-2021,Oklahoma,Big 12,7,Sam Anthony,Fr,DS,5-6,18,5,57,NA,0,0,3,0,97,8,18,92,8,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA
2020-2021,Oklahoma,Big 12,17,Tyler Alcorn,Fr,MB,6-0,17,14,58,NA,44,10,118,0.288,5,5,15,18,1,5,64,8,45,86,NA,NA,NA,NA,NA,NA,NA,NA
2020-2021,Oklahoma,Big 12,23,Guewe Diouf,Fr,OH,5-11,18,18,64,NA,287,126,716,0.225,5,13,25,109,16,3,25,4,19.5,315.5,3,NA,NA,NA,NA,NA,NA,NA
2020-2021,TCU,Big 12,2,Grayson Schirpik,Fr,OH,5-10,18,NA,18,NA,22,12,82,0.122,1,1,2,15,1,NA,3,NA,1.5,24.5,NA,NA,NA,NA,NA,NA,NA,NA
2020-2021,TCU,Big 12,6,Taylor Raiola,Fr,OH,6-0,15,3,43,NA,103,56,327,0.144,2,2,1,60,6,1,12,2,9,112,NA,NA,NA,NA,NA,NA,NA,NA
2020-2021,TCU,Big 12,9,Alyssa Heist,Fr,S,5-7,6,1,16,NA,0,1,3,-0.333,87,NA,2,27,NA,NA,1,NA,0.5,0.5,8,NA,NA,NA,NA,NA,NA,NA
2020-2021,TCU,Big 12,17,Kate Georgiades,Fr,L/DS,5-10,21,11,82,NA,1,1,6,0,26,12,16,227,5,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA
2020-2021,Texas,Big 12,1,Madison Williams,Fr,OH,6-2,2,NA,2,NA,5,0,13,0.385,NA,NA,NA,3,NA,NA,1,NA,0.5,5.5,NA,NA,NA,NA,NA,NA,NA,NA
2020-2021,Texas,Big 12,4,Melanie Parra,Fr,OH,5-11,9,8,27,NA,76,30,201,0.229,5,11,18,47,NA,NA,9,NA,4.5,91.5,NA,NA,NA,NA,NA,NA,NA,NA
2020-2021,Texas,Big 12,12,Nalani Iosia,Fr,DS,5-8,29,15,95,NA,0,2,9,-0.222,80,25,48,241,18,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA
2020-2021,Texas,Big 12,13,Adhu Malual,Fr,OH,6-2,4,1,8,NA,11,6,31,0.161,1,NA,NA,3,NA,NA,8,NA,4,15,NA,NA,NA,NA,NA,NA,NA,NA
2020-2021,Texas,Big 12,19,Reilly Heinrich,Fr,DS,5-6,19,NA,19,NA,1,0,1,1,2,4,5,14,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA
2020-2021,Texas,Big 12,24,Naomi Cabello,Fr,S,6-1,40,NA,40,NA,1,1,5,0,35,NA,1,2,NA,NA,4,2,4,3,1,NA,NA,NA,NA,NA,NA,NA
2020-2021,Texas Tech,Big 12,16,Reese Rhodes,Fr,S,6-1,11,4,26,NA,15,4,53,0.208,151,NA,5,50,NA,1,6,NA,4,19,7,NA,NA,NA,NA,NA,NA,NA
2020-2021,Texas Tech,Big 12,18,Maddie O'Brien,Fr,OH,6-2,10,5,26,NA,33,9,87,0.276,NA,3,7,8,NA,5,18,NA,14,50,NA,NA,NA,NA,NA,NA,NA,NA
2020-2021,Texas Tech,Big 12,20,Mackenzie Morgan,Fr,OH,6-3,15,5,47,NA,22,21,99,0.01,9,8,20,65,9,NA,1,1,1.5,30.5,NA,NA,NA,NA,NA,NA,NA,NA
2020-2021,West Virginia,Big 12,8,Meghan Dombrowski,Fr,RS,6-2,14,5,48,1,40,31,125,0.072,3,NA,NA,19,NA,2,14,1,11,49,NA,NA,NA,NA,NA,NA,NA,NA
2020-2021,West Virginia,Big 12,11,Melisa Nur Temiz,Fr,OH,6-2,1,NA,1,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-2021,West Virginia,Big 12,12,Skye Stokes,Fr,OH,5-9,21,9,82,2,41,39,191,0.01,11,15,54,216,12,NA,1,NA,0.5,56.5,NA,NA,NA,NA,NA,NA,NA,NA
2020-2021,Butler,Big East,4,Madison Friebel,Fr,S,5-10,13,12,45,4,13,11,76,0.026,404,7,16,112,2,1,11,1,7.5,26.5,5,NA,NA,NA,NA,NA,NA,NA
2020-2021,Butler,Big East,6,Lauren Hughes,Fr,L/DS,5-3,5,NA,5,NA,0,0,0,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-2021,Butler,Big East,8,Hannah Kelly,Fr,L/DS,5-4,13,5,42,NA,1,0,4,0.25,1,7,7,92,4,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA
2020-2021,Butler,Big East,12,Marissa McKelvey,Fr,S,5-9,10,1,25,NA,1,1,9,0,42,1,10,32,1,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA
2020-2021,Butler,Big East,15,Caroline Cleveland,Fr,L,5-7,14,7,54,3,5,1,35,0.114,6,7,11,155,10,NA,NA,1,1,12,1,NA,NA,NA,NA,NA,NA,NA
2020-2021,Butler,Big East,17,Amina Shackelford,Fr,MB,6-1,14,10,54,5,93,59,309,0.11,1,1,2,30,1,7,39,3,33,120.5,1,NA,NA,NA,NA,NA,NA,NA
2020-2021,Creighton,Big East,1,Ellie Bolton,Fr,DS,5-7,16,0,62,NA,0,1,1,-1,52,7,14,239,27,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA
2020-2021,Creighton,Big East,5,Kiara Reinhardt,Fr,MB,6-3,16,16,62,11,80,37,195,0.221,6,15,23,34,1,3,73,12,71,134.5,NA,NA,NA,NA,NA,NA,NA,NA
2020-2021,Creighton,Big East,12,Megan Skovsende,Fr,OH,5-11,8,NA,8,NA,0,1,2,-0.5,NA,NA,3,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-2021,Creighton,Big East,14,Katie Maser,Fr,S,5-8,4,NA,4,NA,0,0,0,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-2021,DePaul,Big East,3,Jill Pressly,Fr,OH,5-11,11,10,44,2,115,51,309,0.207,11,13,10,89,20,2,8,4,10,134,NA,NA,NA,NA,NA,NA,NA,NA
2020-2021,DePaul,Big East,6,Phoenix Lee,Fr,S,5-7,11,5,44,1,1,1,11,0,215,14,10,63,1,NA,NA,NA,NA,15,15,NA,NA,NA,NA,NA,NA,NA
2020-2021,DePaul,Big East,7,Rachel Krasowski,Fr,L/DS,5-3,11,0,44,NA,2,1,15,0.067,38,7,13,172,10,NA,NA,NA,NA,9,3,NA,NA,NA,NA,NA,NA,NA
2020-2021,DePaul,Big East,9,Sierra Ellison,Fr,OH,6-0,8,0,17,NA,0,0,0,NA,NA,4,3,2,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA
2020-2021,DePaul,Big East,19,Hanna Karl,Fr,OH,6-0,11,8,38,2,46,24,166,0.133,3,4,3,81,8,1,1,3,3.5,51.5,1,NA,NA,NA,NA,NA,NA,NA
2020-2021,Marquette,Big East,12,Carsen Murray,Fr,MB,6-4,7,0,11,NA,3,1,5,0.4,NA,NA,NA,1,NA,NA,2,NA,1.5,4,NA,NA,NA,NA,NA,NA,NA,NA
2020-2021,Providence,Big East,2,Maryanne Boyle,Fr,MB,5-11,7,4,21,1,23,15,71,0.113,NA,NA,NA,3,NA,1,19,2,15.5,33.5,NA,NA,NA,NA,NA,NA,NA,NA
2020-2021,Providence,Big East,17,Sammie Ruggles,Fr,S,6-0,37,NA,37,NA,0,1,4,-0.25,3,6,9,9,NA,NA,NA,1,1,6,1,NA,NA,NA,NA,NA,NA,NA
2020-2021,Seton Hall,Big East,4,Perri Lucas,Fr,OH,5-10,11,11,42,5,121,69,378,0.138,10,8,8,80,16,NA,13,NA,9,135.5,1,NA,NA,NA,NA,NA,NA,NA
2020-2021,Seton Hall,Big East,6,Cagla Bengi,Fr,S,5-9,4,1,17,1,0,0,6,0,62,4,3,24,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA
2020-2021,Seton Hall,Big East,10,Tsvetelina Ilieva,Fr,OH,6-0,11,11,44,5,121,60,406,0.15,13,11,18,93,13,1,24,4,16.5,145,1,NA,NA,NA,NA,NA,NA,NA
2020-2021,Seton Hall,Big East,18,Taylor Jakubowski,Fr,S,5-8,11,10,44,4,19,4,104,0.144,313,5,15,134,NA,1,3,NA,2.5,26.5,8,NA,NA,NA,NA,NA,NA,NA
2020-2021,St. John's (NY),Big East,10,Amariis Garcia,Fr,MB,6-2,4,NA,4,NA,3,2,6,0.167,NA,NA,NA,1,NA,NA,3,NA,1.5,4.5,NA,NA,NA,NA,NA,NA,NA,NA
2020-2021,St. John's (NY),Big East,12,Eleonora Tosi,Fr,OPP,6-3,12,4,27,2,35,25,112,0.089,1,7,8,16,2,2,13,NA,13,50.5,NA,NA,NA,NA,NA,NA,NA,NA
2020-2021,UConn,Big East,13,Taylor Pannell,Fr,MB,6-1,5,3,14,3,15,10,49,0.102,NA,1,1,3,NA,2,19,6,19,27.5,NA,NA,NA,NA,NA,NA,NA,NA
2020-2021,UConn,Big East,14,Audrey Jones,Fr,OH,6-1,1,NA,1,NA,1,1,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
2020-2021,Villanova,Big East,4,Madeline Barber,Fr,MB,6-2,8,8,33,6,49,22,123,0.22,1,NA,5,9,NA,1,27,1,24,63.5,NA,NA,NA,NA,NA,NA,NA,NA
2020-2021,Villanova,Big East,6,Riley Homer,Fr,OH,6-2,10,8,37,6,112,44,333,0.204,3,11,22,54,10,1,18,2,18.5,133,NA,NA,NA,NA,NA,NA,NA,NA
2020-2021,Villanova,Big East,9,Taryn Whittingham,Fr,L/DS,5-6,1,1,3,1,0,0,0,NA,NA,NA,1,7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-2021,Villanova,Big East,11,Andrea Campos,Fr,S,5-8,23,NA,23,NA,3,1,7,0.286,94,2,4,22,NA,NA,1,NA,1,5.5,NA,NA,NA,NA,NA,NA,NA,NA
2020-2021,Villanova,Big East,23,Kiera Booth,Fr,MB,6-2,9,5,35,5,61,21,153,0.261,1,NA,2,3,1,4,31,1,32.5,80.5,2,NA,NA,NA,NA,NA,NA,NA
2020-2021,Villanova,Big East,35,Abby Keevins,Fr,L/DS,5-8,11,NA,11,NA,0,0,1,0,NA,2,3,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
2020-2021,Xavier,Big East,2,Stevie Wolf,Fr,L,5-8,14,5,59,3,1,1,6,0,16,15,19,147,6,NA,NA,NA,NA,16,1,NA,NA,NA,NA,NA,NA,NA
2020-2021,Xavier,Big East,4,Hunter Fry,Fr,MB,6-2,2,NA,2,NA,1,1,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
2020-2021,Xavier,Big East,12,Delaney Hogan,Fr,MB,6-0,14,14,56,9,131,32,294,0.337,6,NA,NA,8,NA,8,37,5,36,157.5,NA,NA,NA,NA,NA,NA,NA,NA
2020-2021,Eastern Wash.,Big Sky,3,Sage Brustad,Fr,OH,6-1,18,11,66,NA,159,77,469,0.175,2,13,19,82,12,5,14,7,19,184,NA,NA,NA,NA,NA,NA,NA,NA
2020-2021,Eastern Wash.,Big Sky,4,Noa Torio,Fr,L,5-2,15,3,47,NA,1,0,1,1,6,1,7,58,15,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA
2020-2021,Eastern Wash.,Big Sky,9,Ellie Garrett,Fr,S,5-10,12,NA,12,NA,0,0,7,0,30,5,4,10,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA
2020-2021,Eastern Wash.,Big Sky,11,Lelei Rapanot-Alefaio,Fr,MB,6-0,1,NA,1,NA,1,0,3,0.333,NA,NA,NA,1,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
2020-2021,Eastern Wash.,Big Sky,16,Casonndrah Polo,Fr,OH,5-7,5,NA,5,NA,0,0,0,NA,NA,NA,NA,6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-2021,Eastern Wash.,Big Sky,21,Katie Fleck,Fr,OH,6-0,15,8,47,NA,84,44,248,0.161,NA,NA,NA,19,3,6,11,6,17.5,95.5,2,NA,NA,NA,NA,NA,NA,NA
2020-2021,Idaho,Big Sky,1,Delaney Nicoll,Fr,OH,6-1,10,1,31,NA,60,37,165,0.139,2,NA,NA,15,4,NA,10,NA,5,65,NA,NA,NA,NA,NA,NA,NA,NA
2020-2021,Idaho,Big Sky,6,Adrianna Kazmaier,Fr,L/DS,5-6,13,1,38,NA,0,0,3,0,5,4,4,40,4,NA,1,NA,0.5,4.5,NA,NA,NA,NA,NA,NA,NA,NA
2020-2021,Idaho,Big Sky,14,Peyten Ely,Fr,S,5-8,15,8,54,NA,9,4,39,0.128,270,10,14,76,1,NA,5,NA,2.5,21.5,11,NA,NA,NA,NA,NA,NA,NA
2020-2021,Idaho,Big Sky,18,Travel Morris,Fr,MB,6-2,8,5,26,NA,34,19,79,0.19,1,NA,NA,4,NA,1,23,2,14.5,46.5,1,NA,NA,NA,NA,NA,NA,NA
2020-2021,Idaho,Big Sky,19,Bea Whitling,Fr,MB,6-2,15,15,60,NA,79,31,206,0.233,NA,3,9,11,1,6,54,3,36,115,2,NA,NA,NA,NA,NA,NA,NA
2020-2021,Idaho St.,Big Sky,3,Bella Ipsen,Fr,MB,6-1,1,1,5,NA,5,2,15,0.2,NA,NA,4,5,NA,NA,2,NA,1,6,NA,NA,NA,NA,NA,NA,NA,NA
2020-2021,Idaho St.,Big Sky,5,Celestial Miller,Fr,OH,5-11,7,0,14,NA,11,11,52,0,NA,1,4,11,3,NA,3,1,2.5,13.5,NA,NA,NA,NA,NA,NA,NA,NA
2020-2021,Idaho St.,Big Sky,10,Rachael Driskell,Fr,L/DS,5-8,18,6,63,NA,0,0,10,0,10,2,4,104,13,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA
2020-2021,Idaho St.,Big Sky,24,Kennedee Tracy,Fr,OH,5-9,18,18,69,NA,179,109,544,0.129,19,20,29,177,22,3,10,1,9,207,NA,NA,NA,NA,NA,NA,NA,NA
2020-2021,Montana,Big Sky,3,Sophia Meyers,Fr,OH,5-11,16,14,66,NA,179,113,612,0.108,7,14,13,135,14,2,12,2,10,201,1,NA,NA,NA,NA,NA,NA,NA
2020-2021,Montana,Big Sky,4,Carly Anderson,Fr,S,5-9,16,16,66,NA,45,8,134,0.276,555,11,16,117,NA,4,31,3,22.5,75.5,14,NA,NA,NA,NA,NA,NA,NA
2020-2021,Montana,Big Sky,5,Madi Chuhlantseff,Fr,MB,6-1,16,14,64,NA,94,39,241,0.228,2,3,7,13,1,8,41,7,35.5,125.5,NA,NA,NA,NA,NA,NA,NA,NA
2020-2021,Montana,Big Sky,10,Ellie Scherffius,Fr,MB,6-0,15,NA,15,NA,4,4,19,0,NA,NA,NA,NA,NA,NA,3,NA,1.5,5.5,NA,NA,NA,NA,NA,NA,NA,NA
2020-2021,Montana,Big Sky,12,Sarah Ashley,Fr,OH,5-11,11,2,38,NA,0,2,4,-0.5,9,10,12,65,11,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA
2020-2021,Montana St.,Big Sky,1,Shayla Webber,Fr,S,5-4,20,NA,20,NA,0,0,0,NA,2,4,5,6,3,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA
2020-2021,Montana St.,Big Sky,8,Avery Turnage,Fr,MB,6-1,8,1,25,NA,31,6,66,0.379,1,2,1,9,NA,1,14,2,10,41,NA,NA,NA,NA,NA,NA,NA,NA
2020-2021,Montana St.,Big Sky,9,Jourdain Kamps,Fr,OH,6-1,15,15,61,NA,91,40,259,0.197,5,NA,NA,19,NA,2,57,4,34.5,121.5,NA,NA,NA,NA,NA,NA,NA,NA
2020-2021,Montana St.,Big Sky,13,Kelly Cross,Fr,OH,5-10,1,NA,1,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
